date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-01-01,2,25830,LK22,67.0,28.35821,71.97761,106.07462,290.5368,874.4328,967.18805,43.33495,37.584026,90.45913,final
2022-01-11,2,25830,LK22,67.0,8.238806,56.89602,59.029854,231.92786,817.95526,920.608,21.388784,27.025042,88.9097,final
2022-01-21,2,25830,LK22,67.0,17.0,54.214924,53.597015,183.08856,647.806,856.4518,37.152798,31.15395,75.779755,final
2022-02-01,2,25830,LK22,67.0,37.865673,44.043285,63.104477,155.15424,483.41788,787.20544,87.403755,42.524303,61.652927,final
2022-02-11,2,25830,LK22,67.0,127.9403,30.81393,182.80597,129.07214,529.9552,705.9522,371.1972,140.0783,75.24489,final
2022-02-21,2,25830,LK22,67.0,10.850746,26.296518,176.65671,101.15373,364.38806,607.703,50.646996,171.12607,60.288273,final
2022-03-01,2,25830,LK22,67.0,48.343285,34.520897,187.13434,91.63134,356.31345,537.3224,134.97488,198.83232,66.623375,final
2022-03-11,2,25830,LK22,67.0,47.58209,34.323383,106.77612,95.1408,348.61194,456.1408,133.7171,111.61896,76.68199,final
2022-03-21,2,25830,LK22,67.0,13.970149,42.14428,109.895515,110.988556,340.14926,395.23087,40.238495,99.05763,86.23754,final
2022-04-01,2,25830,LK22,67.0,95.37313,52.604977,156.92537,129.07263,407.16418,375.85822,174.24385,120.77437,108.21985,final
2022-04-11,2,25830,LK22,67.0,45.19403,61.613434,154.53731,156.36269,444.11942,380.57562,75.35121,98.868774,116.48024,final
2022-04-21,2,25830,LK22,67.0,57.50746,58.742287,198.07463,172.9607,484.6269,385.103,98.06278,114.11207,125.51221,final
2022-05-01,2,25830,LK22,67.0,31.686567,64.16368,134.38806,184.5194,478.44778,405.2234,53.043114,73.54818,117.849884,final
2022-05-11,2,25830,LK22,67.0,18.537313,54.65622,107.731346,177.5622,369.04474,429.06567,39.454918,61.74956,86.172386,final
2022-05-21,2,25830,LK22,67.0,54.656715,42.243782,104.8806,161.06367,412.85074,445.01294,126.274216,66.167755,92.85305,final
2022-06-01,2,25830,LK22,67.0,15.373135,25.890049,88.56717,122.79005,379.88058,436.38208,65.95371,73.21945,87.19896,final
2022-06-11,2,25830,LK22,67.0,51.52239,20.322886,121.55223,88.45672,383.8209,422.3816,223.20674,135.41266,90.977455,final
2022-06-21,2,25830,LK22,67.0,8.791045,19.659204,75.68657,65.87214,378.6418,399.8965,55.92656,113.848076,94.75058,final
2022-07-01,2,25830,LK22,67.0,8.761194,22.67214,69.07463,62.65423,292.02988,369.96368,49.72942,109.49003,79.21564,final
2022-07-11,2,25830,LK22,67.0,14.447762,25.617413,32.0,67.94875,261.2836,333.96765,63.51863,50.720535,78.55723,final
2022-07-21,2,25830,LK22,67.0,115.76119,25.276617,138.97015,73.56617,319.53732,300.50198,398.8596,183.24701,106.23084,final
2022-08-01,2,25830,LK22,67.0,54.880596,17.75373,185.08955,68.64776,342.73135,254.09204,263.16827,258.10638,134.21152,final
2022-08-11,2,25830,LK22,67.0,10.298508,29.022388,180.94029,72.052734,334.49255,228.4582,44.966,241.31563,145.41899,final
2022-08-21,2,25830,LK22,67.0,141.49254,32.718407,206.67165,79.49453,421.32837,218.93285,388.38474,250.5152,190.38225,final
2022-09-01,2,25830,LK22,67.0,82.522385,43.61443,234.31343,105.355225,488.47766,236.65721,180.03375,216.85736,204.20563,final
2022-09-11,2,25830,LK22,67.0,5.1641793,39.12587,229.17911,115.45871,442.11945,255.4602,23.034512,194.40613,171.66516,final
2022-09-21,2,25830,LK22,67.0,27.014925,63.600994,114.701485,146.3413,460.3433,299.40198,46.668304,79.093735,152.8713,final
2022-10-01,2,25830,LK22,67.0,47.880596,68.01741,80.0597,170.74428,499.4627,344.74725,72.421906,48.3997,144.23636,final
2022-10-11,2,25830,LK22,67.0,124.089554,105.43035,198.98508,237.04875,609.10443,424.5602,116.896805,84.274376,142.9612,final
2022-10-21,2,25830,LK22,67.0,87.16418,121.36965,259.13434,294.8174,580.50745,520.65326,72.932205,88.098404,111.386635,final
2022-11-01,2,25830,LK22,67.0,178.28358,111.94179,389.5373,338.7418,703.91046,614.8413,156.73062,114.77723,114.36967,final
2022-11-11,2,25830,LK22,67.0,58.014927,111.14975,323.46268,344.46118,751.6269,696.9686,54.253174,93.99118,107.78643,final
2022-11-21,2,25830,LK22,67.0,8.522388,126.588554,244.82089,349.6801,618.65674,790.8388,10.276265,70.43555,78.36471,final
2022-12-01,2,25830,LK22,67.0,103.13433,105.10746,169.67165,342.84576,639.26874,852.33185,98.208,50.215256,75.14812,final
2022-12-11,2,25830,LK22,67.0,175.16418,116.06319,286.82092,347.75922,809.26874,929.26917,148.8183,82.72524,87.155685,final
2022-12-21,2,25830,LK22,67.0,177.58209,103.27114,455.8806,324.4418,959.8358,968.93933,168.63412,139.89743,99.06529,final
2023-01-01,2,25830,LK22,67.0,34.865673,71.97761,387.61194,290.5368,946.82086,967.18805,51.788666,132.84706,97.905014,final
2023-01-11,2,25830,LK22,67.0,15.865672,56.89602,228.31345,231.92786,838.597,920.608,33.71085,98.474464,91.13977,final
2023-01-21,2,25830,LK22,67.0,99.50746,54.214924,150.2388,183.08856,850.94025,856.4518,176.48839,82.53495,99.36021,final
2023-02-01,2,25830,LK22,67.0,86.16418,44.043285,201.53731,155.15424,758.82086,787.20544,185.88513,128.9615,96.417015,final
2023-02-11,2,25830,LK22,67.0,7.4179106,30.81393,193.08954,129.07214,708.2239,705.9522,34.67341,147.74847,100.31953,final
2023-02-21,2,25830,LK22,67.0,27.731344,26.296518,121.31343,101.15373,727.4328,607.703,104.584625,118.99104,119.54124,final
2023-03-01,2,25830,LK22,67.0,23.179104,34.520897,58.328358,91.63134,647.47754,537.3224,71.30178,65.53605,120.31175,final
2023-03-11,2,25830,LK22,67.0,69.29851,34.323383,120.208954,95.1408,541.612,456.1408,188.9423,125.0329,118.53473,final
2023-03-21,2,25830,LK22,67.0,32.074627,42.14428,124.552246,110.988556,396.10446,395.23087,78.64078,111.69399,100.21827,final
2023-04-01,2,25830,LK22,67.0,34.298508,52.604977,135.67165,129.07263,395.5373,375.85822,68.22068,104.921974,105.16703,final
2023-04-11,2,25830,LK22,67.0,20.402985,61.613434,86.77612,156.36269,400.07462,380.57562,38.134926,56.875675,105.057106,final
2023-04-21,2,25830,LK22,67.0,95.55224,58.742287,150.25372,172.9607,396.11942,385.103,157.7481,87.240456,102.823975,final
2023-05-01,2,25830,LK22,67.0,244.29851,64.16368,360.25372,184.5194,554.2537,405.2234,360.44714,192.7263,136.32907,final
2023-05-11,2,25830,LK22,67.0,37.328358,54.65622,377.1791,177.5622,584.1642,429.06567,70.953804,209.34186,135.73158,final
2023-05-21,2,25830,LK22,67.0,93.86567,42.243782,375.49252,161.06367,650.2985,445.01294,209.26704,229.12448,145.6177,final
2023-06-01,2,25830,LK22,67.0,13.791045,25.890049,144.98508,122.79005,640.9104,436.38208,60.832035,117.368355,146.33815,final
2023-06-11,2,25830,LK22,67.0,67.32836,20.322886,174.98508,88.45672,638.9403,422.3816,285.62448,192.58655,150.67104,final
2023-06-21,2,25830,LK22,67.0,52.268658,19.659204,133.38806,65.87214,659.13434,399.8965,232.24048,195.2644,164.0257,final
2023-07-01,2,25830,LK22,67.0,44.0597,22.67214,163.65671,62.65423,668.8955,369.96368,177.28914,249.29218,179.72287,final
2023-07-11,2,25830,LK22,67.0,10.970149,25.617413,107.2985,67.94875,659.4627,333.96765,52.160347,153.94164,196.0254,final
2023-07-21,2,25830,LK22,67.0,13.104478,25.276617,68.13433,73.56617,577.01495,300.50198,59.796894,93.08629,190.51102,final
2023-08-01,2,25830,LK22,67.0,9.80597,17.75373,33.880596,68.64776,342.5224,254.09204,65.07052,52.792637,134.13087,final
2023-08-11,2,25830,LK22,67.0,10.432836,29.022388,33.343285,72.052734,315.6269,228.4582,45.360825,49.76239,137.33803,final
2023-08-21,2,25830,LK22,67.0,39.9403,32.718407,60.179108,79.49453,261.70148,218.93285,119.14687,77.14003,119.09887,final
2023-09-01,2,25830,LK22,67.0,34.925373,43.61443,85.29851,105.355225,282.83582,236.65721,82.12659,81.82531,119.10913,final
2023-09-11,2,25830,LK22,67.0,39.58209,39.12587,114.44777,115.45871,255.08955,255.4602,101.033905,99.16075,99.85769,final
2023-09-21,2,25830,LK22,67.0,87.56716,63.600994,162.07462,146.3413,290.38806,299.40198,134.9356,110.39592,97.03881,final
2023-10-01,2,25830,LK22,67.0,130.83582,68.01741,257.98505,170.74428,377.16418,344.74725,186.03209,149.64073,109.26868,final
2023-10-11,2,25830,LK22,67.0,162.53731,105.43035,380.9403,237.04875,528.7313,424.5602,151.7131,159.44734,124.25064,final
2023-10-21,2,25830,LK22,67.0,119.970146,121.36965,413.34326,294.8174,635.597,520.65326,98.892525,139.53267,121.86684,final
2023-11-01,2,25830,LK22,67.0,227.13432,111.94179,509.64178,338.7418,852.92535,614.8413,198.50418,149.71754,138.41049,final
2023-11-11,2,25830,LK22,67.0,128.77612,111.14975,475.88058,344.46118,971.2687,696.9686,115.17556,137.6063,139.07582,final
2023-11-21,2,25830,LK22,67.0,97.19403,126.588554,453.1045,349.6801,1028.5225,790.8388,77.66179,129.1599,129.8658,final
2023-12-01,2,25830,LK22,67.0,182.67165,105.10746,408.64178,342.84576,1176.2687,852.33185,170.44408,118.91528,137.7843,final
2023-12-11,2,25830,LK22,67.0,175.49254,116.06319,455.35822,347.75922,1312.1792,929.26917,149.08952,130.5021,140.98497,final
2023-12-21,2,25830,LK22,67.0,73.208954,103.27114,431.37314,324.4418,1297.8209,968.93933,72.23435,132.45834,133.76817,final
2024-01-01,2,25830,LK22,67.0,263.4179,71.97761,512.1194,290.5368,1430.4031,967.18805,348.69608,174.9763,147.64665,final
2024-01-11,2,25830,LK22,67.0,14.731343,56.89602,351.35822,231.92786,1282.597,920.608,31.878208,150.4079,139.10825,final
2024-01-21,2,25830,LK22,67.0,24.19403,54.214924,302.3433,183.08856,1186.8208,856.4518,49.30181,163.4035,138.35027,final
2024-02-01,2,25830,LK22,67.0,6.0895524,44.043285,45.014927,155.15424,965.77606,787.20544,22.611765,31.229225,122.540955,final
2024-02-11,2,25830,LK22,67.0,4.6865673,30.81393,34.97015,129.07214,841.6865,705.9522,27.046925,29.81242,119.0919,final
2024-02-21,2,25830,LK22,67.0,9.089552,26.296518,19.865671,101.15373,753.58203,607.703,45.01955,23.424208,123.80909,final
2024-03-01,2,25830,LK22,67.0,5.283582,34.520897,19.059702,91.63134,576.194,537.3224,26.020618,24.898445,107.16761,final
2024-03-11,2,25830,LK22,67.0,1.0149254,34.323383,15.38806,95.1408,401.71637,456.1408,15.296052,20.359394,88.19787,final
2024-03-21,2,25830,LK22,67.0,17.328358,42.14428,23.626865,110.988556,345.8358,395.23087,47.361755,24.680767,87.65835,final
2024-04-01,2,25830,LK22,67.0,18.80597,52.604977,37.149254,129.07263,101.22388,375.85822,41.326237,31.437626,27.890661,final
2024-04-11,2,25830,LK22,67.0,41.567165,61.613434,77.70149,156.36269,128.05971,380.57562,69.90657,51.25193,34.509365,final
2024-04-21,2,25830,LK22,67.0,29.134329,58.742287,89.50746,172.9607,133.0,385.103,53.55053,53.10581,35.375275,final
2024-05-01,2,25830,LK22,67.0,42.671642,64.16368,113.37314,184.5194,169.58209,405.2234,68.925835,62.45964,42.55781,final
2024-05-11,2,25830,LK22,67.0,159.26866,54.65622,231.07463,177.5622,324.16418,429.06567,275.35883,129.31189,75.83281,final
2024-05-21,2,25830,LK22,67.0,52.83582,42.243782,254.77612,161.06367,367.91046,445.01294,122.41997,156.43164,82.86661,final
2024-06-01,2,25830,LK22,67.0,30.985075,25.890049,243.08955,122.79005,393.61194,436.38208,116.49407,194.1384,90.309944,final
2024-06-11,2,25830,LK22,67.0,8.970149,20.322886,92.79104,88.45672,401.56717,422.3816,55.168076,104.63778,95.12978,final
2024-06-21,2,25830,LK22,67.0,9.044776,19.659204,49.0,65.87214,393.28357,399.8965,56.95551,76.19355,98.36675,final
2024-07-01,2,25830,LK22,67.0,11.223881,22.67214,29.238806,62.65423,385.70148,369.96368,58.628933,50.60853,104.19716,final
2024-07-11,2,25830,LK22,67.0,11.746268,25.617413,32.014927,67.94875,355.8806,333.96765,54.695248,50.740997,106.464615,final
2024-07-21,2,25830,LK22,67.0,6.970149,25.276617,29.9403,73.56617,333.71643,300.50198,39.53595,44.47245,110.87209,final
2024-08-01,2,25830,LK22,67.0,20.955223,17.75373,39.67164,68.64776,312.00003,254.09204,114.07019,60.655804,122.35036,final
2024-08-11,2,25830,LK22,67.0,66.0597,29.022388,93.98508,72.052734,218.79102,228.4582,208.86159,128.46407,95.85913,final
2024-08-21,2,25830,LK22,67.0,14.850746,32.718407,101.86567,79.49453,180.80597,218.93285,52.628803,126.47643,82.97397,final
2024-09-01,2,25830,LK22,67.0,13.597015,43.61443,94.50746,105.355225,163.41791,236.65721,38.254105,90.170135,69.6929,final
2024-09-11,2,25830,LK22,67.0,6.850746,39.12587,35.298508,115.45871,161.2985,255.4602,26.856686,33.45421,63.847946,final
2024-09-21,2,25830,LK22,67.0,31.134329,63.600994,51.582092,146.3413,183.38805,299.40198,52.673183,37.38708,61.88792,final
2024-10-01,2,25830,LK22,67.0,117.41791,68.01741,155.40298,170.74428,289.5821,344.74725,167.65578,91.270676,84.227135,final
2024-10-11,2,25830,LK22,67.0,80.67164,105.43035,229.22388,237.04875,358.50745,424.5602,77.579796,96.767235,84.62316,final
2024-10-21,2,25830,LK22,67.0,130.77612,121.36965,328.86566,294.8174,482.31342,520.65326,107.44362,111.35633,92.70625,final
2024-11-01,2,25830,LK22,67.0,127.13433,111.94179,338.5821,338.7418,588.49255,614.8413,112.99155,99.95354,95.74911,final
2024-11-11,2,25830,LK22,67.0,77.8806,111.14975,335.79108,344.46118,600.3134,696.9686,71.356674,97.51901,86.230835,final
2024-11-21,2,25830,LK22,67.0,255.26866,126.588554,460.28357,349.6801,840.7314,790.8388,197.78973,131.184,106.26918,final
2024-12-01,2,25830,LK22,67.0,16.507463,105.10746,349.65674,342.84576,843.6418,852.33185,19.533157,101.958046,98.98638,final
2024-12-11,2,25830,LK22,67.0,162.29851,116.06319,434.07465,347.75922,999.0896,929.26917,138.19107,124.46865,107.47327,final
2024-12-21,2,25830,LK22,67.0,91.67164,103.27114,270.4776,324.4418,1059.627,968.93933,89.28662,83.61951,109.311424,final
2025-01-01,2,25830,LK22,67.0,46.910446,71.97761,300.8806,290.5368,989.11945,967.18805,67.435776,103.50001,102.25588,final
2025-01-11,2,25830,LK22,67.0,276.74628,56.89602,415.32837,231.92786,1185.1941,920.608,455.1929,177.40775,128.58511,final
2025-01-21,2,25830,LK22,67.0,150.77612,54.214924,474.43286,183.08856,1205.1941,856.4518,263.06903,254.8974,140.4831,final
2025-02-01,2,25830,LK22,67.0,2.4179103,44.043285,429.9403,155.15424,1080.4778,787.20544,15.125232,271.5759,137.01973,final
2025-02-11,2,25830,LK22,67.0,2.8208954,30.81393,156.01492,129.07214,1005.41797,705.9522,21.837578,120.09573,142.12178,final
2025-02-21,2,25830,LK22,67.0,93.656715,26.296518,98.89552,101.15373,843.806,607.703,315.23224,97.872696,138.53467,final
2025-03-01,2,25830,LK22,67.0,57.9403,34.520897,154.41791,91.63134,885.2389,537.3224,159.25829,164.97537,164.15308,final
2025-03-11,2,25830,LK22,67.0,62.61194,34.323383,214.20895,95.1408,785.5523,456.1408,171.93825,218.90076,171.43404,final
2025-03-21,2,25830,LK22,67.0,28.507463,42.14428,149.05971,110.988556,722.38806,395.23087,71.07429,132.8232,181.74213,final
2025-04-01,2,25830,LK22,67.0,163.62686,52.604977,254.74626,129.07263,839.1045,375.85822,292.72968,193.73549,221.63222,final
2025-04-11,2,25830,LK22,67.0,33.104477,61.613434,225.2388,156.36269,595.4627,380.57562,57.202393,142.68404,155.7315,final
2025-04-21,2,25830,LK22,67.0,101.82089,58.742287,298.55225,172.9607,546.50745,385.103,167.58246,170.57263,141.37483,final
2025-05-01,2,25830,LK22,67.0,86.462685,64.16368,221.38806,184.5194,630.5523,405.2234,132.24092,119.45377,154.92834,final
2025-05-11,2,25830,LK22,67.0,73.64179,54.65622,261.92535,177.5622,701.37317,429.06567,131.82497,146.21063,162.73418,final
2025-05-21,2,25830,LK22,67.0,29.089552,42.243782,189.19403,161.06367,636.80597,445.01294,72.1567,116.9395,142.61945,final
2025-06-01,2,25830,LK22,67.0,22.402985,25.890049,125.13433,122.79005,601.2687,436.38208,88.71137,101.83449,137.35689,final
2025-06-11,2,25830,LK22,67.0,10.865672,20.322886,62.35821,88.45672,549.5224,422.3816,62.653496,72.074234,129.74878,final
2025-06-21,2,25830,LK22,67.0,16.835821,19.659204,50.104477,65.87214,537.8507,399.8965,88.55039,77.75196,134.07147,final
2025-07-01,2,25830,LK22,67.0,3.1343284,22.67214,30.835821,62.65423,377.3582,369.96368,29.395372,52.96908,101.97205,final
2025-07-11,2,25830,LK22,67.0,12.567164,25.617413,32.537315,67.94875,356.82086,333.96765,57.376392,51.4571,106.742004,final
2025-07-21,2,25830,LK22,67.0,18.686567,25.276617,34.38806,73.56617,273.68655,300.50198,78.233864,50.133617,91.2225,final
2025-08-01,2,25830,LK22,67.0,39.47761,17.75373,70.73134,68.64776,226.70149,254.09204,195.47394,102.82911,89.42826,final
2025-08-11,2,25830,LK22,67.0,13.0,29.022388,71.16418,72.052734,166.05971,228.4582,52.90634,98.84682,73.272095,final
2025-08-21,2,25830,LK22,67.0,11.029851,32.718407,63.50746,79.49453,148.0,218.93285,42.498745,81.07917,68.32405,final
2025-09-01,2,25830,LK22,67.0,68.149254,43.61443,92.17911,105.355225,193.74628,236.65721,150.4682,88.06027,82.24306,final
2025-09-11,2,25830,LK22,67.0,67.791046,39.12587,146.97015,115.45871,250.67165,255.4602,164.9623,126.15954,98.1615,final
2025-09-21,2,25830,LK22,67.0,13.776119,63.600994,149.71643,146.3413,247.61195,299.40198,27.370039,102.230156,82.986305,final
2025-10-01,2,25830,LK22,67.0,75.82089,68.01741,157.38806,170.74428,320.29852,344.74725,110.68715,92.4002,93.009605,final
2025-10-11,2,25830,LK22,67.0,186.04477,105.43035,275.64178,237.04875,493.77612,424.5602,173.00024,115.94433,116.1132,final
2025-10-21,2,25830,LK22,67.0,73.850746,121.36965,335.7164,294.8174,548.9403,520.65326,62.3969,113.6413,105.38131,final
2025-11-01,2,25830,LK22,67.0,46.626865,111.94179,306.52237,338.7418,556.08954,614.8413,44.14749,90.626854,90.521484,final
2025-11-11,2,25830,LK22,67.0,111.910446,111.14975,232.38806,344.46118,655.0,696.9686,100.65492,67.92974,94.02129,final
2025-11-21,2,25830,LK22,67.0,325.40298,126.588554,483.9403,349.6801,969.37317,790.8388,251.08792,137.85388,122.43349,final
2025-12-01,2,25830,LK22,67.0,45.16418,105.10746,482.4776,342.84576,946.38806,852.33185,45.55929,140.14188,110.97081,final
2025-12-11,2,25830,LK22,67.0,109.83582,116.06319,480.40298,347.75922,988.43286,929.26917,94.85611,137.60178,106.33261,final
2025-12-21,2,25830,LK22,67.0,41.701492,103.27114,196.70149,324.4418,1016.3582,968.93933,43.13383,61.22523,104.86877,final
2026-01-01,2,25830,LK22,67.0,88.0,71.97761,239.53732,290.5368,1028.5374,967.18805,120.81436,82.74344,106.31044,final
2026-01-11,2,25830,LK22,67.0,30.791044,56.89602,160.49254,231.92786,873.2835,920.608,57.824474,69.849335,94.8872,final
2026-01-21,2,25830,LK22,67.0,12.059702,54.214924,130.85075,183.08856,811.4925,856.4518,28.809801,72.22701,94.78099,final
2026-02-01,2,25830,LK22,67.0,13.5074625,44.043285,56.358208,155.15424,778.37305,787.20544,37.736996,38.31195,98.885086,final
2026-02-11,2,25830,LK22,67.0,82.77612,30.81393,108.34329,129.07214,749.2388,705.9522,245.08934,84.53903,106.08853,final
2026-02-21,2,25830,LK22,67.0,61.671642,26.296518,157.95523,101.15373,485.50745,607.703,213.03215,153.50871,80.05631,final
2026-03-01,2,25830,LK22,67.0,5.373134,34.520897,149.8209,91.63134,445.71643,537.3224,26.247215,160.21811,83.10858,final
2026-03-11,2,25830,LK22,67.0,32.597015,34.323383,99.64179,95.1408,368.4776,456.1408,95.60982,104.49467,80.98993,final
2026-03-21,2,25830,LK22,67.0,5.7462687,42.14428,43.71642,110.988556,332.5224,395.23087,22.794428,42.001057,84.331924,final
2026-04-01,2,25830,LK22,67.0,52.16418,52.604977,90.50746,129.07263,296.68658,375.85822,99.234795,71.23562,79.21231,final
2026-04-11,2,25830,LK22,67.0,62.268658,61.613434,120.17911,156.36269,328.16418,380.57562,100.983635,77.57624,86.40697,final
2026-04-21,2,25830,LK22,67.0,125.41791,58.742287,239.85074,172.9607,441.5224,385.103,204.60187,137.58698,114.4627,final
2026-05-01,2,25830,LK22,67.0,150.19403,64.16368,337.8806,184.5194,578.209,405.2234,224.3866,180.92113,142.16862,prelim
2026-05-11,2,25830,LK22,67.0,126.35821,54.65622,401.97015,177.5622,621.7911,429.06567,220.19199,222.92137,144.40005,prelim
2026-05-21,2,25830,LK22,67.0,10.119403,42.243782,286.67166,161.06367,570.2388,445.01294,32.002945,175.63844,127.82716,prelim
2026-06-01,2,25830,LK22,67.0,8.5074625,25.890049,144.98508,122.79005,573.3731,436.38208,43.727554,117.368355,131.03683,forecast
2022-01-01,2,25832,LK52,147.0,59.07483,89.6229,169.39456,319.80634,754.7619,885.9721,67.71599,53.691856,85.27337,final
2022-01-11,2,25832,LK52,147.0,5.4897957,74.67687,69.31293,264.4737,737.8095,903.5485,13.165421,27.57706,81.75783,final
2022-01-21,2,25832,LK52,147.0,14.156463,66.398415,78.721085,230.69818,647.52374,888.1544,26.830378,35.520466,73.058334,final
2022-02-01,2,25832,LK52,147.0,51.0,59.357597,70.646255,200.43288,530.0952,839.9705,87.01382,36.822857,63.327087,final
2022-02-11,2,25832,LK52,147.0,125.462585,44.224945,190.61905,169.98096,599.9048,780.473,265.03348,111.79449,77.01153,final
2022-02-21,2,25832,LK52,147.0,33.95238,37.462357,210.41496,141.04489,428.36737,706.8642,91.73392,147.49915,60.87782,final
2022-03-01,2,25832,LK52,147.0,44.442177,25.78254,203.85715,107.46984,443.89798,627.70905,160.6176,185.70058,70.94856,final
2022-03-11,2,25832,LK52,147.0,56.061226,24.834694,134.45578,88.07959,394.38776,522.53424,204.66516,149.82422,75.708405,final
2022-03-21,2,25832,LK52,147.0,4.1360545,25.889568,104.63946,76.506805,393.77548,448.24988,29.576508,134.51572,87.98138,final
2022-04-01,2,25832,LK52,147.0,66.82313,31.304989,127.02041,82.02925,401.52377,389.93198,197.83267,151.6966,102.935135,final
2022-04-11,2,25832,LK52,147.0,37.768707,34.13288,108.72789,91.32744,433.8027,349.38797,109.29097,118.06386,123.81986,final
2022-04-21,2,25832,LK52,147.0,16.857143,32.260544,121.448975,97.69841,436.5034,315.25012,58.660294,123.12652,137.86205,final
2022-05-01,2,25832,LK52,147.0,21.285715,29.560318,75.91157,95.95374,406.7891,285.45282,76.0575,80.14717,141.77487,final
2022-05-11,2,25832,LK52,147.0,12.442177,27.624037,50.585037,89.4449,293.76868,268.85193,53.464188,58.85446,109.098625,final
2022-05-21,2,25832,LK52,147.0,22.312925,21.221996,56.040817,78.40635,282.12927,252.61156,104.160355,73.18486,111.45822,final
2022-06-01,2,25832,LK52,147.0,6.802721,10.997506,41.557823,59.843536,244.48982,237.82652,73.7785,71.800255,102.74406,final
2022-06-11,2,25832,LK52,147.0,21.47619,8.274376,50.591835,40.493877,209.90477,221.2662,199.45338,122.196304,94.97873,final
2022-06-21,2,25832,LK52,147.0,7.9183674,8.217461,36.19728,27.489342,213.68709,203.5941,97.73714,126.802444,104.83858,final
2022-07-01,2,25832,LK52,147.0,9.272109,12.530839,38.666668,29.022675,156.13606,184.81995,81.411446,128.3458,84.8889,final
2022-07-11,2,25832,LK52,147.0,5.3061223,15.316553,22.496597,36.064854,123.67347,166.00363,50.727707,66.95896,75.24604,final
2022-07-21,2,25832,LK52,147.0,71.938774,15.235827,86.517006,43.08322,178.7551,148.97891,380.21063,190.33043,119.33783,final
2022-08-01,2,25832,LK52,147.0,61.530613,17.133787,138.77551,47.68617,219.0,136.55238,300.58392,272.8904,158.2453,final
2022-08-11,2,25832,LK52,147.0,5.802721,21.839682,139.27211,54.209297,212.36053,130.76802,40.249065,243.66463,160.097,final
2022-08-21,2,25832,LK52,147.0,82.77551,22.033333,150.10886,61.0068,272.82312,131.57936,324.69363,234.9892,203.41516,final
2022-09-01,2,25832,LK52,147.0,37.30612,18.619728,125.88435,62.492744,303.3265,139.20158,179.1135,193.9236,213.81631,final
2022-09-11,2,25832,LK52,147.0,2.2789116,16.194557,122.36055,56.84762,284.12924,147.12177,34.343304,205.92638,190.06435,final
2022-09-21,2,25832,LK52,147.0,10.108844,29.819956,49.69388,64.63424,286.31973,168.72427,43.39134,78.544525,167.69086,final
2022-10-01,2,25832,LK52,147.0,35.360546,39.71247,47.748302,85.72698,312.40814,195.9059,90.26687,58.1396,157.98846,final
2022-10-11,2,25832,LK52,147.0,124.97959,58.17052,170.44897,127.70295,432.08163,238.75986,205.75989,132.21182,179.30829,final
2022-10-21,2,25832,LK52,147.0,93.21769,85.83855,253.55783,183.72154,453.36057,309.36258,108.12336,137.00493,145.80634,final
2022-11-01,2,25832,LK52,147.0,160.70068,106.5941,378.89795,250.60318,552.53064,398.8229,148.48515,150.19295,138.06316,final
2022-11-11,2,25832,LK52,147.0,83.4966,101.12404,337.41498,293.5567,630.2245,478.10724,83.38978,114.6901,131.48726,final
2022-11-21,2,25832,LK52,147.0,4.8911567,113.29637,249.08844,321.01453,552.34015,569.3703,8.361336,77.93777,97.03499,final
2022-12-01,2,25832,LK52,147.0,101.7619,108.34149,190.14966,322.7619,616.79596,659.09204,94.19489,59.54007,93.631,final
2022-12-11,2,25832,LK52,147.0,137.17686,132.51701,243.82993,354.15488,751.6939,775.4145,103.38856,69.28207,96.96052,final
2022-12-21,2,25832,LK52,147.0,133.2313,99.3034,372.17004,340.1619,874.8164,844.89795,132.52808,109.27338,103.52024,final
2023-01-01,2,25832,LK52,147.0,32.142857,89.6229,302.551,319.80634,871.5987,885.9721,39.25356,94.6875,98.38677,final
2023-01-11,2,25832,LK52,147.0,24.680273,74.67687,190.05441,264.4737,771.2994,903.5485,37.2508,72.38347,85.44391,final
2023-01-21,2,25832,LK52,147.0,116.08843,66.398415,172.91156,230.69818,794.17017,888.1544,169.59541,75.48279,89.477264,final
2023-02-01,2,25832,LK52,147.0,71.37415,59.357597,212.14285,200.43288,704.84357,839.9705,118.67154,105.70015,84.00809,final
2023-02-11,2,25832,LK52,147.0,102.10204,44.224945,289.56464,169.98096,723.449,780.473,217.57677,168.34097,92.740166,final
2023-02-21,2,25832,LK52,147.0,35.9932,37.462357,209.46939,141.04489,754.551,706.8642,96.54009,146.8517,106.69887,final
2023-03-01,2,25832,LK52,147.0,49.27891,25.78254,187.37416,107.46984,702.06805,627.70905,176.3302,171.0451,111.75249,final
2023-03-11,2,25832,LK52,147.0,109.40136,24.834694,194.67346,88.07959,674.29254,522.53424,383.45074,214.51907,128.76747,final
2023-03-21,2,25832,LK52,147.0,7.3061223,25.889568,165.98639,76.506805,548.3674,448.24988,39.839085,209.78174,122.0888,final
2023-04-01,2,25832,LK52,147.0,11.993197,31.304989,128.70068,82.02925,528.2177,389.93198,46.806786,153.62729,135.01508,final
2023-04-11,2,25832,LK52,147.0,11.843537,34.13288,31.142857,91.32744,515.381,349.38797,43.041904,37.520832,146.83934,final
